	01. Ring of Fortune.mp3		Ring of Fortune		佐々木恵梨		320000		4:20		10		4.33937375		D:\williamlun\TSDM專輯\01. Ring of Fortune.mp3	
	01. 月灯り.mp3		月灯り		雨宮天		320000		4:21		10		4.35461166666667		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「アカメが斬る！」ED2テーマ「月灯り」／雨宮天 (320K)\MP3\01. 月灯り.mp3	
	02. チョ・イ・ス.mp3		チョ・イ・ス		雨宮天		320000		5:29		13		5.48048916666667		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「アカメが斬る！」ED2テーマ「月灯り」／雨宮天 (320K)\MP3\02. チョ・イ・ス.mp3	
	03. 月灯り (Instrumental).mp3		月灯り (Instrumental)		雨宮天		320000		4:19		10		4.31847583333333		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「アカメが斬る！」ED2テーマ「月灯り」／雨宮天 (320K)\MP3\03. 月灯り (Instrumental).mp3	
	01. Seven Doors.mp3		Seven Doors		ZAQ		320000		3:60		9		3.99455708333333		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「トリニティセブン」OPテーマ「Seven Doors」／ZAQ (320K+BK)\MP3\01. Seven Doors.mp3	
	02. 奇跡までのストレートライン.mp3		奇跡までのストレートライン		ZAQ		320000		4:6		9		4.09208125		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「トリニティセブン」OPテーマ「Seven Doors」／ZAQ (320K+BK)\MP3\02. 奇跡までのストレートライン.mp3	
	03. Seven Doors (Instrumental).mp3		Seven Doors (Instrumental)		ZAQ		320000		3:60		9		3.99542791666667		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「トリニティセブン」OPテーマ「Seven Doors」／ZAQ (320K+BK)\MP3\03. Seven Doors (Instrumental).mp3	
	04. 奇跡までのストレートライン (Instrumental).mp3		奇跡までのストレートライン (Instrumental)		ZAQ		320000		4:2		9		4.03765916666667		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「トリニティセブン」OPテーマ「Seven Doors」／ZAQ (320K+BK)\MP3\04. 奇跡までのストレートライン (Instrumental).mp3	
	01. 光るなら.mp3		光るなら		Goose house		320000		4:14		10		4.23662541666667		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「四月は君の嘘」OPテーマ「光るなら」／Goose house [期間限定アニメ盤] (320K+BK)\MP3\01. 光るなら.mp3	
	02. 冬のエピローグ.mp3		冬のエピローグ		Goose house		320000		5:31		13		5.51749625		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「四月は君の嘘」OPテーマ「光るなら」／Goose house [期間限定アニメ盤] (320K+BK)\MP3\02. 冬のエピローグ.mp3	
	03. 光るなら -TV Size-.mp3		光るなら -TV Size-		Goose house		320000		1:35		3		1.58563208333333		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「四月は君の嘘」OPテーマ「光るなら」／Goose house [期間限定アニメ盤] (320K+BK)\MP3\03. 光るなら -TV Size-.mp3	
	04. 光るなら -Instrumental-.mp3		光るなら -Instrumental-		Goose house		320000		4:10		10		4.16522375		D:\williamlun\TSDM專輯\[얼티메이트] [141119] TVアニメ「四月は君の嘘」OPテーマ「光るなら」／Goose house [期間限定アニメ盤] (320K+BK)\MP3\04. 光るなら -Instrumental-.mp3	
	01. Liar Mask.mp3		Liar Mask		真山りか		320000		4:51		11		4.85485666666667		D:\williamlun\TSDM專輯\[얼티메이트] [141126] TVアニメ「アカメが斬る！」OP2テーマ「Liar Mask」／真山りか (320K)\MP3\01. Liar Mask.mp3	
	02. 蜃気楼.mp3		蜃気楼		真山りか		320000		4:40		11		4.67156416666667		D:\williamlun\TSDM專輯\[얼티메이트] [141126] TVアニメ「アカメが斬る！」OP2テーマ「Liar Mask」／真山りか (320K)\MP3\02. 蜃気楼.mp3	
	03. Liar Mask (Instrumental).mp3		Liar Mask (Instrumental)		真山りか		320000		4:51		11		4.85355041666667		D:\williamlun\TSDM專輯\[얼티메이트] [141126] TVアニメ「アカメが斬る！」OP2テーマ「Liar Mask」／真山りか (320K)\MP3\03. Liar Mask (Instrumental).mp3	
	01. 緋ノ糸輪廻ノGEMINI.mp3		緋ノ糸輪廻ノGEMINI		petit milady		320000		4:7		10		4.1168975		D:\williamlun\TSDM專輯\[얼티메이트] [150107] TVアニメ「聖剣使いの禁呪詠唱＜ワールドブレイク＞」OPテーマ「緋ノ糸輪廻ノGEMINI」／petit milady (320K)\MP3\01. 緋ノ糸輪廻ノGEMINI.mp3	
	02. THE SONG IS....mp3		THE SONG IS...		petit milady		320000		4:26		10		4.42862541666667		D:\williamlun\TSDM專輯\[얼티메이트] [150107] TVアニメ「聖剣使いの禁呪詠唱＜ワールドブレイク＞」OPテーマ「緋ノ糸輪廻ノGEMINI」／petit milady (320K)\MP3\02. THE SONG IS....mp3	
	03. 緋ノ糸輪廻ノGEMINI (Instrumental).mp3		緋ノ糸輪廻ノGEMINI (Instrumental)		petit milady		320000		4:7		10		4.1112375		D:\williamlun\TSDM專輯\[얼티메이트] [150107] TVアニメ「聖剣使いの禁呪詠唱＜ワールドブレイク＞」OPテーマ「緋ノ糸輪廻ノGEMINI」／petit milady (320K)\MP3\03. 緋ノ糸輪廻ノGEMINI (Instrumental).mp3	
	04. THE SONG IS... (Instrumental).mp3		THE SONG IS... (Instrumental)		petit milady		320000		4:24		10		4.39336		D:\williamlun\TSDM專輯\[얼티메이트] [150107] TVアニメ「聖剣使いの禁呪詠唱＜ワールドブレイク＞」OPテーマ「緋ノ糸輪廻ノGEMINI」／petit milady (320K)\MP3\04. THE SONG IS... (Instrumental).mp3	
	01. Still Sis.mp3		Still Sis		佐土原かおり		320000		4:8		10		4.13387708333333		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」EDテーマ「Still Sis」／佐土原かおり (320K)\MP3\01. Still Sis.mp3	
	02. Gift.mp3		Gift		佐土原かおり		320000		5:1		12		5.021605		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」EDテーマ「Still Sis」／佐土原かおり (320K)\MP3\02. Gift.mp3	
	03. Still Sis (Another Version).mp3		Still Sis (Another Version)		佐土原かおり		320000		4:7		10		4.12125125		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」EDテーマ「Still Sis」／佐土原かおり (320K)\MP3\03. Still Sis (Another Version).mp3	
	04. Still Sis -Instrumental-.mp3		Still Sis -Instrumental-		佐土原かおり		320000		4:7		10		4.1229925		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」EDテーマ「Still Sis」／佐土原かおり (320K)\MP3\04. Still Sis -Instrumental-.mp3	
	05. Gift -Instrumental-.mp3		Gift -Instrumental-		佐土原かおり		320000		5:1		12		5.02247583333333		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」EDテーマ「Still Sis」／佐土原かおり (320K)\MP3\05. Gift -Instrumental-.mp3	
	06. Still Sis (Another Version) -Instrumental-.mp3		Still Sis (Another Version) -Instrumental-		佐土原かおり		320000		4:5		9		4.08163208333333		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」EDテーマ「Still Sis」／佐土原かおり (320K)\MP3\06. Still Sis (Another Version) -Instrumental-.mp3	
	01. Blade of Hope.mp3		Blade of Hope		sweet ARMS		320000		4:48		11		4.80174083333333		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」OPテーマ「Blade of Hope」／sweet ARMS (320K)\MP3\01. Blade of Hope.mp3	
	02. Fire Judgement.mp3		Fire Judgement		sweet ARMS		320000		4:22		10		4.37246208333333		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」OPテーマ「Blade of Hope」／sweet ARMS (320K)\MP3\02. Fire Judgement.mp3	
	03. Blade of Hope (Another Version).mp3		Blade of Hope (Another Version)		sweet ARMS		320000		4:25		10		4.42253		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」OPテーマ「Blade of Hope」／sweet ARMS (320K)\MP3\03. Blade of Hope (Another Version).mp3	
	04. Blade of Hope -Instrumental-.mp3		Blade of Hope -Instrumental-		sweet ARMS		320000		4:48		11		4.80435333333333		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」OPテーマ「Blade of Hope」／sweet ARMS (320K)\MP3\04. Blade of Hope -Instrumental-.mp3	
	05. Fire Judgement -Instrumental-.mp3		Fire Judgement -Instrumental-		sweet ARMS		320000		4:23		10		4.37550958333333		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」OPテーマ「Blade of Hope」／sweet ARMS (320K)\MP3\05. Fire Judgement -Instrumental-.mp3	
	06. Blade of Hope (Another Version) -Instrumental-.mp3		Blade of Hope (Another Version) -Instrumental-		sweet ARMS		320000		4:24		10		4.39466625		D:\williamlun\TSDM專輯\[얼티메이트] [150204] TVアニメ「新妹魔王の契約者」OPテーマ「Blade of Hope」／sweet ARMS (320K)\MP3\06. Blade of Hope (Another Version) -Instrumental-.mp3	
	01. Absolute Soul.mp3		Absolute Soul		鈴木このみ		320000		4:45		11		4.74340083333333		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「アブソリュート・デュオ」OPテーマ「Absolute Soul」／鈴木このみ [初回限定盤 -blade-] (320K+BK)\MP3\01. Absolute Soul.mp3	
	02. Absolute Soul -blade-.mp3		Absolute Soul -blade-		鈴木このみ、奥井雅美		320000		4:28		10		4.46345541666667		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「アブソリュート・デュオ」OPテーマ「Absolute Soul」／鈴木このみ [初回限定盤 -blade-] (320K+BK)\MP3\02. Absolute Soul -blade-.mp3	
	03. Deep red heart.mp3		Deep red heart		鈴木このみ		320000		4:35		11		4.57621708333333		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「アブソリュート・デュオ」OPテーマ「Absolute Soul」／鈴木このみ [初回限定盤 -blade-] (320K+BK)\MP3\03. Deep red heart.mp3	
	04. Absolute Soul (Instrumental).mp3		Absolute Soul (Instrumental)		鈴木このみ		320000		4:45		11		4.75297916666667		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「アブソリュート・デュオ」OPテーマ「Absolute Soul」／鈴木このみ [初回限定盤 -blade-] (320K+BK)\MP3\04. Absolute Soul (Instrumental).mp3	
	05. Absolute Soul -blade- (Instrumental).mp3		Absolute Soul -blade- (Instrumental)		鈴木このみ、奥井雅美		320000		4:29		10		4.47521041666667		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「アブソリュート・デュオ」OPテーマ「Absolute Soul」／鈴木このみ [初回限定盤 -blade-] (320K+BK)\MP3\05. Absolute Soul -blade- (Instrumental).mp3	
	06. Deep red heart (Instrumental).mp3		Deep red heart (Instrumental)		鈴木このみ		320000		4:35		11		4.5797		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「アブソリュート・デュオ」OPテーマ「Absolute Soul」／鈴木このみ [初回限定盤 -blade-] (320K+BK)\MP3\06. Deep red heart (Instrumental).mp3	
	01. 吹雪.mp3		吹雪		西沢幸奏		320000		4:13		10		4.22356416666667		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「艦隊これくしょん -艦これ-」EDテーマ「吹雪」／西沢幸奏 (320K+BK)\MP3\01. 吹雪.mp3	
	02. Meaning.mp3		Meaning		西沢幸奏		320000		3:10		7		3.15950958333333		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「艦隊これくしょん -艦これ-」EDテーマ「吹雪」／西沢幸奏 (320K+BK)\MP3\02. Meaning.mp3	
	03. 吹雪 (Instrumental Ver.).mp3		吹雪 (Instrumental Ver.)		西沢幸奏		320000		4:13		10		4.21833958333333		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「艦隊これくしょん -艦これ-」EDテーマ「吹雪」／西沢幸奏 (320K+BK)\MP3\03. 吹雪 (Instrumental Ver.).mp3	
	04. Meaning (Instrumental Ver.).mp3		Meaning (Instrumental Ver.)		西沢幸奏		320000		3:5		7		3.07504708333333		D:\williamlun\TSDM專輯\[얼티메이트] [150218] TVアニメ「艦隊これくしょん -艦これ-」EDテーマ「吹雪」／西沢幸奏 (320K+BK)\MP3\04. Meaning (Instrumental Ver.).mp3	
	01. Absolute Soul (Album Ver.).mp3		Absolute Soul (Album Ver.)		鈴木このみ		320000		4:40		11		4.661115		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\01. Absolute Soul (Album Ver.).mp3	
	02. This game.mp3		This game		鈴木このみ		320000		4:44		11		4.73687		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\02. This game.mp3	
	03. 銀閃の風.mp3		銀閃の風		鈴木このみ		320000		4:32		11		4.54051666666667		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\03. 銀閃の風.mp3	
	04. 思い遣り.mp3		思い遣り		鈴木このみ		320000		1:51		4		1.85425791666667		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\04. 思い遣り.mp3	
	05. NOT PYGMALION.mp3		NOT PYGMALION		鈴木このみ		320000		3:42		9		3.70459791666667		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\05. NOT PYGMALION.mp3	
	06. Tomorrow's best.mp3		Tomorrow's best		鈴木このみ		320000		4:19		10		4.3149925		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\06. Tomorrow's best.mp3	
	07. Fly to the stars 2015.mp3		Fly to the stars 2015		鈴木このみ		320000		3:23		8		3.37502		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\07. Fly to the stars 2015.mp3	
	08. フラジャイルな君.mp3		フラジャイルな君		鈴木このみ		320000		4:42		11		4.70247583333333		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\08. フラジャイルな君.mp3	
	09. LLL：CONNECTION.mp3		LLL:CONNECTION		鈴木このみ		320000		5:22		13		5.36380916666667		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\09. LLL：CONNECTION.mp3	
	10. 私がオバさんになっても.mp3		私がオバさんになっても		鈴木このみ		320000		4:34		11		4.56968666666667		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\10. 私がオバさんになっても.mp3	
	11. I believe.mp3		I believe		鈴木このみ		320000		4:45		11		4.75254375		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\11. I believe.mp3	
	12. 卒業写真.mp3		卒業写真		鈴木このみ		320000		4:21		10		4.352435		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\12. 卒業写真.mp3	
	13. 鈴木このみアニサマ10thSPメドレー (Studio REC Ver.).mp3		鈴木このみアニサマ10thSPメドレー (Studio REC Ver.)		鈴木このみ		320000		8:47		21		8.78933291666667		D:\williamlun\TSDM專輯\[얼티메이트] [150304] 鈴木このみ 2ndアルバム「18 -Colorful Gift-」(320K)\MP3\13. 鈴木このみアニサマ10thSPメドレー (Studio REC Ver.).mp3	
	01. ラピスラズリ.mp3		ラピスラズリ		藍井エイル		320000		4:0		9		4.0037		D:\williamlun\TSDM專輯\[얼티메이트] [150422] TVアニメ「アルスラーン戦記」EDテーマ「ラピスラズリ」／藍井エイル [期間限定アニメ盤] (320K+BK)\MP3\01. ラピスラズリ.mp3	
	04. ラピスラズリ (TV Size).mp3		ラピスラズリ (TV Size)		藍井エイル		320000		1:33		3		1.55515583333333		D:\williamlun\TSDM專輯\[얼티메이트] [150422] TVアニメ「アルスラーン戦記」EDテーマ「ラピスラズリ」／藍井エイル [期間限定アニメ盤] (320K+BK)\MP3\04. ラピスラズリ (TV Size).mp3	
	01. Hey World.mp3		Hey World		井口裕香		320000		4:37		11		4.6232375		D:\williamlun\TSDM專輯\[얼티메이트] [150429] TVアニメ「ダンジョンに出会いを求めるのは間違っているだろうか」OPテーマ「Hey World」／井口裕香 [アニメ盤] (320K+BK)\MP3\01. Hey World.mp3	
	02. 約束 ～僕の詩～.mp3		約束 ～僕の詩～		井口裕香		320000		3:38		8		3.63232583333333		D:\williamlun\TSDM專輯\[얼티메이트] [150429] TVアニメ「ダンジョンに出会いを求めるのは間違っているだろうか」OPテーマ「Hey World」／井口裕香 [アニメ盤] (320K+BK)\MP3\02. 約束 ～僕の詩～.mp3	
	03. Hey World (TV Size).mp3		Hey World (TV Size)		井口裕香		320000		1:33		3		1.5512375		D:\williamlun\TSDM專輯\[얼티메이트] [150429] TVアニメ「ダンジョンに出会いを求めるのは間違っているだろうか」OPテーマ「Hey World」／井口裕香 [アニメ盤] (320K+BK)\MP3\03. Hey World (TV Size).mp3	
	04. Hey World (Instrumental).mp3		Hey World (Instrumental)		井口裕香		320000		4:37		11		4.6232375		D:\williamlun\TSDM專輯\[얼티메이트] [150429] TVアニメ「ダンジョンに出会いを求めるのは間違っているだろうか」OPテーマ「Hey World」／井口裕香 [アニメ盤] (320K+BK)\MP3\04. Hey World (Instrumental).mp3	
	05. 約束 ～僕の詩～ (Instrumental).mp3		約束 ～僕の詩～ (Instrumental)		井口裕香		320000		3:36		8		3.59662541666667		D:\williamlun\TSDM專輯\[얼티메이트] [150429] TVアニメ「ダンジョンに出会いを求めるのは間違っているだろうか」OPテーマ「Hey World」／井口裕香 [アニメ盤] (320K+BK)\MP3\05. 約束 ～僕の詩～ (Instrumental).mp3	
	01. 朝焼けのスターマイン.mp3		朝焼けのスターマイン		今井麻美		320000		4:36		11		4.5940675		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\01. 朝焼けのスターマイン.mp3	
	02. Sunny Place.mp3		Sunny Place		今井麻美		320000		5:5		12		5.079945		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\02. Sunny Place.mp3	
	03. クロガネ.mp3		クロガネ		今井麻美		320000		3:46		9		3.75902		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\03. クロガネ.mp3	
	04. 朝焼けのスターマイン -Off Vocal-.mp3		朝焼けのスターマイン -Off Vocal-		今井麻美		320000		4:35		11		4.58274791666667		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\04. 朝焼けのスターマイン -Off Vocal-.mp3	
	05. Sunny Place -Off Vocal-.mp3		Sunny Place -Off Vocal-		今井麻美		320000		5:4		12		5.07167291666667		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\05. Sunny Place -Off Vocal-.mp3	
	06. クロガネ -Off Vocal-.mp3		クロガネ -Off Vocal-		今井麻美		320000		3:47		9		3.77556416666667		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\06. クロガネ -Off Vocal-.mp3	
	07. TVアニメ「プラスティック・メモリーズ」ミニドラマ.mp3		TVアニメ「プラスティック・メモリーズ」ミニドラマ		水柿ツカサ(CV.内匠靖明)、アイラ(CV.雨宮天)		320000		8:52		21		8.86247583333333		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\07. TVアニメ「プラスティック・メモリーズ」ミニドラマ.mp3	
	08. 朝焼けのスターマイン -Anime Ver.-.mp3		朝焼けのスターマイン -Anime Ver.-		今井麻美		320000		3:19		8		3.31667958333333		D:\williamlun\TSDM專輯\[얼티메이트] [150603] TVアニメ「プラスティック・メモリーズ」EDテーマ「朝焼けのスターマイン」／今井麻美 (320K+BK)\MP3\08. 朝焼けのスターマイン -Anime Ver.-.mp3	
	01. MOON RIVER -prologue-.mp3		MOON RIVER -prologue-		Aimer		320000		1:60		4		1.99531916666667		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\01. MOON RIVER -prologue-.mp3	
	02. Believe Be：leave.mp3		Believe Be:leave		Aimer		320000		5:23		13		5.37774083333333		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\02. Believe Be：leave.mp3	
	03. 君を待つ.mp3		君を待つ		Aimer		320000		4:27		10		4.44734625		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\03. 君を待つ.mp3	
	04. broKen NIGHT.mp3		broKen NIGHT		Aimer		320000		4:55		11		4.92321041666667		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\04. broKen NIGHT.mp3	
	05. Noir! Noir!.mp3		Noir! Noir!		Aimer		320000		4:3		9		4.05333291666667		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\05. Noir! Noir!.mp3	
	06. Re：far.mp3		Re:far		Aimer		320000		4:13		10		4.22487		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\06. Re：far.mp3	
	07. AM04：00.mp3		AM04:00		Aimer		320000		4:33		11		4.54530541666667		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\07. AM04：00.mp3	
	08. 誰か、海を。.mp3		誰か、海を。		Aimer		320000		4:54		11		4.90405375		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\08. 誰か、海を。.mp3	
	09. LAST STARDUST.mp3		LAST STARDUST		Aimer		320000		5:19		12		5.312435		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\09. LAST STARDUST.mp3	
	10. Brave Shine.mp3		Brave Shine		Aimer		320000		3:54		9		3.893115		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\10. Brave Shine.mp3	
	11. キズナ.mp3		キズナ		Aimer		320000		4:56		11		4.94062541666667		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\11. キズナ.mp3	
	12. DAWN.mp3		DAWN		Aimer		320000		5:10		12		5.16789041666667		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\12. DAWN.mp3	
	13. MOON RIVER.mp3		MOON RIVER		Aimer		320000		1:59		4		1.98530541666667		D:\williamlun\TSDM專輯\[얼티메이트] [150729] Aimer 3rdアルバム「DAWN」(320K)\MP3\13. MOON RIVER.mp3	
	01. Bravely You.mp3		Bravely You		Lia		320000		5:29		13		5.48179541666667		D:\williamlun\TSDM專輯\[얼티메이트] [150826] TVアニメ「Charlotte」OP&EDテーマ「Bravely You／灼け落ちない翼」／Lia, 多田葵 (320K)\MP3\01. Bravely You.mp3	
	02. 灼け落ちない翼.mp3		灼け落ちない翼		多田葵		320000		5:16		12		5.26410833333333		D:\williamlun\TSDM專輯\[얼티메이트] [150826] TVアニメ「Charlotte」OP&EDテーマ「Bravely You／灼け落ちない翼」／Lia, 多田葵 (320K)\MP3\02. 灼け落ちない翼.mp3	
	03. Bravely You (TV Size).mp3		Bravely You (TV Size)		Lia		320000		1:33		4		1.554285		D:\williamlun\TSDM專輯\[얼티메이트] [150826] TVアニメ「Charlotte」OP&EDテーマ「Bravely You／灼け落ちない翼」／Lia, 多田葵 (320K)\MP3\03. Bravely You (TV Size).mp3	
	04. 灼け落ちない翼 (TV Size).mp3		灼け落ちない翼 (TV Size)		多田葵		320000		1:36		4		1.59303333333333		D:\williamlun\TSDM專輯\[얼티메이트] [150826] TVアニメ「Charlotte」OP&EDテーマ「Bravely You／灼け落ちない翼」／Lia, 多田葵 (320K)\MP3\04. 灼け落ちない翼 (TV Size).mp3	
	05. Bravely You (Instrumental).mp3		Bravely You (Instrumental)		Lia		320000		5:29		13		5.48397208333333		D:\williamlun\TSDM專輯\[얼티메이트] [150826] TVアニメ「Charlotte」OP&EDテーマ「Bravely You／灼け落ちない翼」／Lia, 多田葵 (320K)\MP3\05. Bravely You (Instrumental).mp3	
	06. 灼け落ちない翼 (Instrumental).mp3		灼け落ちない翼 (Instrumental)		多田葵		320000		5:14		12		5.23102		D:\williamlun\TSDM專輯\[얼티메이트] [150826] TVアニメ「Charlotte」OP&EDテーマ「Bravely You／灼け落ちない翼」／Lia, 多田葵 (320K)\MP3\06. 灼け落ちない翼 (Instrumental).mp3	
	01. 少女交響曲.mp3		少女交響曲		Wake Up, Girls!		320000		5:26		13		5.43216291666667		D:\williamlun\TSDM專輯\[얼티메이트] [150826] 劇場版「Wake Up, Girls! 青春の影」主題歌「少女交響曲」／Wake Up, Girls! (320K)\MP3\01. 少女交響曲.mp3	
	02. 素顔でKISS ME.mp3		素顔でKISS ME		Wake Up, Girls!		320000		4:29		10		4.47651666666667		D:\williamlun\TSDM專輯\[얼티메이트] [150826] 劇場版「Wake Up, Girls! 青春の影」主題歌「少女交響曲」／Wake Up, Girls! (320K)\MP3\02. 素顔でKISS ME.mp3	
	03. 少女交響曲 (Instrumental).mp3		少女交響曲 (Instrumental)		Wake Up, Girls!		320000		5:26		13		5.429115		D:\williamlun\TSDM專輯\[얼티메이트] [150826] 劇場版「Wake Up, Girls! 青春の影」主題歌「少女交響曲」／Wake Up, Girls! (320K)\MP3\03. 少女交響曲 (Instrumental).mp3	
	04. 素顔でKISS ME (Instrumental).mp3		素顔でKISS ME (Instrumental)		Wake Up, Girls!		320000		4:25		10		4.42383625		D:\williamlun\TSDM專輯\[얼티메이트] [150826] 劇場版「Wake Up, Girls! 青春の影」主題歌「少女交響曲」／Wake Up, Girls! (320K)\MP3\04. 素顔でKISS ME (Instrumental).mp3	
	(02)☆Burnt Red★.mp3		「Burnt Red」		原田ひとみ		320000		3:11		7		3.17605416666667		D:\williamlun\TSDM專輯\☆ 屾躓反勾井卅中 ★ 左奈皿瓦件弘氾奈穴 ☆ Anicca ★\(02)☆Burnt Red★.mp3	
